item1,item2,item3,item4,item5,item6,item7,item8,item9,item10,item11,item12
-0.7682428630204622,0.521999430766744,-0.24637898145964932,-0.22346426931459074,1.3006360365915453,1.6976704627675265,-0.19646186505223817,1.5613032837902465,-0.009671480356221673,1.3994095818677084,1.6830587292939125,0.7182161087531322
-1.1263275980303336,-0.7010623611025777,-0.538973404347282,-0.6519201219706118,0.5361131562699069,0.03223191367901432,-0.5217716224042769,0.8266068094983966,0.7238665779442577,0.3171984398998592,0.471212143899286,-0.3543994133787265
-0.5622852256627656,0.1576329221812781,0.6235971500352504,1.2731063584027908,1.0063563902175143,1.0111606743572992,-0.5205772842433243,0.168977430157759,1.2185795220162894,2.0614890522179676,1.1717736767540312,2.2199813410679914
-0.02914062728069123,-0.6094406896643648,0.40806449182746535,-0.2754689626983772,1.5673172556192327,-0.07245863061236935,0.9342841790086927,1.2467758101126385,0.10246565275152436,0.6621731990330335,-1.1798305514434881,-0.6326437849040895
-0.2397495365085363,-0.9097015605352465,-0.9416806891605138,-0.46362388759402534,-1.4659917646764131,-0.5471780114071537,-0.18567568085108505,-0.9282864890644662,0.7551748606402912,0.6316591988279026,1.3901799335468659,1.402880017615553
-1.8209044336396956,-1.487616884032568,-2.4517279024654774,-1.264244104303681,0.3775362173576178,0.1830474221035897,0.8243145399541857,-0.4686161347830918,-0.06957223038610655,-0.3511723019069464,0.3379095092951643,-1.0399283035957043
-0.5552414080735322,-0.7596382883679486,-1.2842245857302363,0.6634263212886511,0.8891678926945711,0.5744174811958912,0.19187597496399436,-0.44502704019863737,0.012101144507337402,0.8397028147477865,1.0420622616642747,0.45754518253714477
-0.30960667669927067,-0.6168716022528876,-0.5550534428343817,-2.403764555101822,-1.0558990779951056,-0.2610407408588632,0.5376909498089064,-0.46329961037870726,0.7519486955574066,-0.3714374751338192,-0.08362260595226378,1.2894644088061225
-0.2336542913074692,-0.25050939553304763,0.2730355850414079,0.63493522406701,0.5501737425826092,0.45202904933148613,0.3005462509045532,-0.8169062891019699,-0.7065399893974291,-0.9930525404972534,-0.6176443919298817,-0.625132648147057
-2.1387290811992705,-1.3247920573465728,-0.47896420879936163,-0.8683739444354178,-0.5088563203427225,1.2502031346675164,0.5557373563843011,0.052329029897262846,1.507369600120874,0.5000022448179506,-0.27073939885485043,0.44590106924674233
0.4388590242541772,0.3941287693208936,-1.1509532773363107,-0.322095727902748,-0.10993456557349224,-0.951491635702908,0.3490017193767879,0.736304560601278,0.710863555749449,0.8584669391922487,0.8242195257014695,0.46035728986002233
-0.6238600796473508,-0.6131299474483352,-1.5525234621370294,-1.881110074335472,1.2694537010408082,2.407431810443323,-0.061604310570650966,1.4010420034310267,0.3502818439888386,-1.5877797207914592,0.36366874103569125,0.6453287859941704
0.32150652537186963,-0.34112665770129813,0.5973432176751592,-0.6192542021493347,-0.16441556613251546,-0.7965082574833641,0.459805309544719,-1.3551872633942739,-0.7372047863929899,-1.095804047424333,-0.7965220189762097,-2.2576799849625098
0.18797304546283058,0.1090736468909336,-0.194057517029044,0.6547461635900942,0.07737241987511986,0.16743481713158867,-0.24848771454134203,0.2692122776300221,-0.9977755902809498,-1.588700574973689,-0.5637310912820099,-1.9369966485067698
-2.003797869313221,-0.5144071387047549,-1.8341163485038672,-1.4294988598663823,1.6165336293996195,0.6996561688145233,1.7238057038819585,0.8614662364370387,-1.064241864853138,-0.09177532698336031,-0.6046031805411113,-1.095136427963204
1.449502259282832,1.0326749399628372,1.5961448935482734,0.32972794034628616,-1.3260964875546353,-0.2872038786714395,-0.5648794131849835,0.2484805861056789,-0.5387102391670888,-1.4953497197012762,-0.03114941403458038,-1.5286337615538206
-0.3882580584525818,1.401356319160648,0.7737028928502694,0.5770874694688123,-1.8853554931117489,-1.3066317895206618,-0.9966003715928917,-0.42287289393841154,1.6859973585137655,-0.6429573861913807,-0.4465835259977629,-0.01716379200161216
0.48284161015852556,0.7300824846377576,-0.45761666522728484,-0.09006134600905932,0.9951040500490534,0.42143049952631306,0.4450734671436182,0.02767055898715931,-0.36683919840471807,-0.16981770681797181,-0.5528876536925285,-0.3019667072217739
0.2367885221075412,-0.9394150779392565,-1.387270466419284,-1.6968596468719002,-0.3334102840716461,0.204764175682479,0.41748336338755393,0.4052247257443155,0.15296536214400408,-0.8371616835612695,0.33422706853532674,0.26111976576554724
1.5299173626776033,0.9398151967592513,-0.5424358768840867,0.04846545847414474,-1.3105203296900545,0.6936679027100887,-0.7398186912087025,-1.3991096161359053,-0.8302585668799121,-1.1237836755602642,-0.6119986840808241,-0.8042955968017382
-0.5590667513641863,-0.13821602804871652,-0.9428497648092671,0.6502391015594335,0.009409492859466129,-0.9411210165900578,-0.9594663975269824,-0.7107016137085117,-1.319985479010075,-0.6867073696184229,0.5557411276780989,-0.7600872315939239
-0.31771516014230483,0.4323910677764321,-0.04347396095257977,-0.4496568915279061,0.45217081330079834,1.178618557220743,1.3472512938540335,0.16897936224016957,-0.6307976951441352,-1.033670108093896,-0.7475199788821483,0.22631428371180562
-0.33762121529985156,-0.604488438982837,-0.8344009885761081,-1.8209218641787253,-0.13499822377030918,-1.1090522156882712,-0.5322748774857411,-0.7178343930565538,-0.9218234283066029,-2.197905887208384,0.3865918060809719,-1.821617994599888
0.7406649666589913,0.8445699328275815,0.43137038607909794,1.544735024581375,-0.19284528061499456,0.4736280053632946,-0.04361973336082777,0.1370553857841061,0.712165384392828,0.4039838033456446,-0.4182235696135443,1.2096871678395007
