x1,x2,y
1.3709584471466685,-0.4692783811811708,1.8326804564763384
-0.5646981713960887,-0.15692412332211636,-1.2143904989023326
0.3631284113373392,1.0906833442948043,0.6733244980516939
0.6328626049610404,1.9138090329383137,1.1310218288477651
0.40426832314099903,-0.7002880297856808,-0.6563367787046697
-0.10612451609148403,-0.896162426615656,-1.4102658846880087
1.511521997438939,0.5540081008058877,0.9749314590352229
-0.09465903841309756,-0.8190077196287706,0.28057927575491187
2.018423713877042,0.95174334151364,2.8667514725205296
-0.062714099052421,-0.17628621817574258,-2.0110243250757214
1.3048696542234852,0.05556462774173254,-0.02777879510397363
2.286645392701107,3.0553408690351755,2.0540288259527046
-1.3888607011123393,-0.8952359280781778,-2.7156817524548167
-0.27878876681737136,-0.2552173347742892,-0.9920147591106915
-0.13332133639365804,0.26061828435436596,-0.7397651136365908
0.6359503980700744,0.471885066029258,-0.21584047441286203
-0.2842529214160724,-0.293306771209986,-2.4482837683390986
-2.6564554209047757,-0.8048816256863935,-1.4367618104403912
-2.4404669285755194,-1.863317421223301,-2.5974833690319117
1.3201133457301921,0.007404014886686738,2.1835094726519335
-0.30663859407847455,0.06077494782393411,0.6669466315054183
-1.78130843398,-1.4979463065879448,-2.943362304757977
-0.17191735575962136,-0.4929790945314409,-0.18475489468654824
1.2146746991725987,0.08747403722072267,0.048555980241434704
1.8951934612649652,1.6325498668261949,2.4888978459974758
-0.43046913160619965,-0.42560226876651736,-0.33240505781104024
-0.25726938276892963,0.188171849766665,-0.6103895773224544
-1.7631630851947802,-1.4015844450379298,-1.003818284439842
0.4600973548312714,-0.14819736016375518,0.32337789199255274
-0.6399948759601192,0.4448511095051787,-0.30667457592755254
0.45545012324121936,0.12473697417455862,2.297510472766408
0.7048373372288191,1.1703592692838793,0.2911764900106999
1.0351035219699223,-0.13352902718281134,-0.006646822872205693
-0.6089263754072111,-0.7591219369507909,-2.154048886501445
0.5049551232979703,0.16111321524711947,0.2763961244526558
-1.7170086790733425,-1.4811112233715984,-0.5605925234146346
-0.784459008379496,0.41404815385562344,-2.2979980935767124
-0.8509075941765183,-0.6118925644255397,-0.9202759429314937
-2.414207649946632,-1.515533211357117,-2.994967536169481
0.03612260689225563,-0.6477021856548105,1.2009176942011108
0.20599860020025385,-0.37656627876482895,1.310268327473057
-0.3610572985486663,0.46002365873576645,0.33798366156062326
0.7581632356995169,1.4294499386239279,2.3801996736995568
-0.7267048270765752,0.38317368611072866,-1.0774007899726805
-1.3682810444192945,-1.9437687985914776,-0.5109963166743525
0.43281802588871715,1.7669373756151383,0.33817245455717904
-0.8113931761866716,0.1582172301636562,-0.021452173502244265
1.4441012617212527,0.991790797411324,0.8193709331602477
-0.43144620261334543,0.200464117576037,-0.41408053756932656
0.6556478834022068,-0.23475429067162834,0.7800373837619838
0.32192526520394654,-0.5574644489165481,-1.365844300609518
-0.7838389408803754,-0.5136582301404026,-0.8482972275388085
1.5757275197919773,0.24711202570312973,1.0577159438951502
0.6428993057173163,0.5857302218299041,0.15227426284311119
0.08976064659960567,0.9895798329521774,0.5453716973164009
0.276550747291463,-0.5447479965663666,-0.3985046117148242
0.6792888160552708,-0.051850008254490265,1.9372483406092667
0.0898328865790817,0.09613632469929154,0.7975595746578744
-2.993090083152935,-2.821872044097159,0.34057151061791124
0.2848829535306594,-0.07430142926217287,-0.6823566994987507
-0.36723464274097534,0.3662077808887916,0.777231705664942
0.18523056486560932,0.8220550279577434,2.5194681037462754
0.5818237273655067,0.6813979577384404,0.8644511019306994
1.3997368272926782,-0.34245944582107524,-0.520190506521322
-0.7272920594744651,-0.5476658247740182,-1.5890348614501244
