truth,error,observed
98.73120892943464,8.262041282680636,106.99325021211529
112.60600188396214,-11.565527128638793,101.04047475532334
93.04775841718013,-0.1285896108836708,92.91916880629647
91.73747493279431,-4.194419442304868,87.54305549048945
111.04060648157939,8.047268793216576,119.08787527479596
98.38177897739773,-8.02728580175238,90.35449317564535
97.44566275267344,1.935040206489625,99.38070295916307
83.67502432195685,-8.072050667553963,75.60297365440289
54.834224863480266,0.5129368160736636,55.34716167955393
91.10238500798127,9.487315311657866,100.58970031963914
88.60309305546893,-10.040813693181576,78.56227936228736
104.38074795491039,-1.7871469247479017,102.59360103016249
106.3209789186863,1.3998657902925273,107.72084470897882
80.58266378498662,7.968635554122617,88.55129933910924
101.03927633295173,2.0913835818624826,103.13065991481422
87.8044228409193,10.7765510136654,98.5809738545847
122.66279608536776,0.3553127838565683,123.01810886922432
95.92586680060154,-7.912263312969532,88.01360348763201
123.37380892932052,0.9911453841150768,124.36495431343559
96.43975194843188,14.20339189350787,110.64314384193975
119.24684323379404,-8.42372090129063,110.8231223325034
99.857655462671,-5.491603536425525,94.36605192624548
93.99875827511147,0.2063233055273104,94.20508158063878
100.32978435731813,5.174010599184129,105.50379495650226
126.14151071796685,1.7759940612400467,127.9175047792069
83.39238761040956,7.112149804670307,90.50453741507987
84.0926577626528,7.628493524582805,91.72115128723561
129.2674197903643,2.8851282628168797,132.1525480531812
109.04060113910656,3.5792388069822167,112.61983994608877
69.69085778746933,21.673378155063546,91.36423594253287
122.60013314313312,-2.134373890614188,120.46575925251894
114.45566633754373,8.222866054936254,122.67853239247998
76.69162881683611,-22.210845570257852,54.48078324657826
88.39536431914426,-3.9726308626097624,84.4227334565345
118.9116693328863,7.127205103659517,126.03887443654583
106.42683668321587,-3.098291803525024,103.32854487969084
112.66875305434301,8.733142695210176,121.40189574955319
89.51274171817067,18.97252555486272,108.4852672730334
99.027065851242,0.7429036671692868,99.76996951841129
107.06475468135336,6.56474884838444,113.6295035297378
105.45250932527142,5.732048639049132,111.18455796432055
90.78166136237235,-1.3186941547744837,89.46296720759787
103.43423935664438,6.384941837931199,109.81918119457558
96.0691474938416,-13.008676290028701,83.0604712038129
109.18833986038034,5.683765354453076,114.87210521483341
70.63581261062937,10.27046432012388,80.90627693075325
90.04738792803042,1.5849700834023623,91.63235801143279
104.25681273155763,17.26971242857532,121.52652516013295
104.03076945173365,-1.3080840420093671,102.72268540972428
90.39842889267449,-6.633059098760342,83.76536979391415
116.19926899773802,-3.31491042342061,112.8843585743174
94.52280488771753,12.235468308099074,106.7582731958166
108.84048084252183,-8.382991656492866,100.45748918602897
98.55856079452782,1.8236470412338732,100.38220783576169
114.57261632917059,-6.042198391774019,108.53041793739656
108.67703417075363,11.309046048116626,119.98608021887026
88.34239744844385,9.635059117566891,97.97745656601074
90.98736826601699,4.533976810993374,95.52134507701037
77.51020886235706,10.862459643284286,88.37266850564134
111.31245136901752,-1.6012819220036387,109.71116944701389
108.35941487688615,6.281663735099527,114.64107861198568
101.4231571866017,14.33172920329496,115.75488638989665
73.2783787501235,-2.77394582161057,70.50443292851293
83.36811379965911,3.020922202821704,86.38903600248082
95.9882832667488,-2.876833716104747,93.11144955064405
83.85020373426,4.547301520626095,88.3975052548861
92.6327242718098,13.86053774178615,106.49326201359595
124.58796983281907,-9.478722975320908,115.10924685749816
105.95165519299252,1.2527985456354045,107.20445373862792
76.02889910449196,-0.977534159157584,75.05136494533437
77.9846473728425,-3.5177257519471627,74.46692162089533
115.60206831215304,1.5474287573841654,117.1494970695372
111.7424648669973,-7.116003303879406,104.62646156311789
92.84355369188913,13.765452983186295,106.60900667507542
101.41036959152983,-3.437716596025084,97.97265299550475
108.98469032721768,-5.504220718795347,103.48046960842233
56.54053046869715,5.2604587582256235,61.80098922692277
108.7554503819868,-6.036958922831375,102.71849145915543
135.64125052544117,-5.079519575945083,130.56173094949608
90.3060690890903,6.618535250797152,96.92460433988745
103.64603468052725,1.7662532980868173,105.41228797861407
88.1576018558952,0.262236350341985,88.41983820623717
83.5945085201794,8.779896042441857,92.37440456262127
130.66911047425606,-2.5185142187111693,128.15059625554488
74.77999494549263,-1.3171998469456923,73.46279509854693
118.22924696934255,-5.835755826432276,112.39349114291028
98.5641472481367,1.5350795693233075,100.09922681746
85.72908301504008,-9.810007229730049,75.91907578531003
109.01898237451064,-0.37146119511449577,108.64752117939615
54.78209143131269,5.839628787424095,60.62172021873679
111.5422690494779,-3.7084337189488954,107.833835330529
123.53412997969048,22.869259100268163,146.40338907995863
92.45924836325983,-5.179185814477647,87.28006254878218
90.73167669442904,-10.066625590888613,80.66505110354043
79.72852029836567,-12.197902392433951,67.53061790593172
111.53631862232703,6.5139418659417565,118.05026048826879
104.94203676111641,-4.001166752472676,100.94087000864374
99.33781514560589,0.2740468234786553,99.61186196908454
90.44144078535234,-15.201600524433056,75.23984026091928
98.9607589248252,-0.7609548723731078,98.1998040524521
104.45276916947432,11.635175047427133,116.08794421690146
71.49139613511052,0.9695008898159604,72.46089702492648
75.28951546989173,-1.4323399409008344,73.8571755289909
73.32391857291319,-7.757627242610761,65.56629133030242
100.52415107497987,1.2692789472878987,101.79343002226777
92.58180339806196,2.2840116916761666,94.86581508973813
109.11317390171811,12.062296803861662,121.17547070557977
94.53452729346766,7.744487711537572,102.27901500500523
102.5190151449312,10.065120728910816,112.58413587384202
108.4993400009494,-3.9307366248613884,104.56860337608802
97.66479139807545,3.9151112273119204,101.57990262538738
87.43023869440658,-13.07584601878306,74.35439267562353
108.20521704542955,-6.418607429082514,101.78660961634704
83.67942014370539,6.649811572946227,90.3292317166516
121.77710737080102,2.814041338644357,124.59114870944538
120.80463304857055,-3.0176526012878235,117.78698044728273
103.90132024826303,-12.401489289744449,91.49983095851859
121.65438913729449,-4.357027643355369,117.29736149393912
82.13138076868277,0.7961602935494139,82.9275410622322
95.52415965531603,-3.111477512825315,92.41268214249071
82.83385837995192,-12.216655816275557,70.61720256367636
74.17697022660325,-10.752689285565026,63.42428094103822
94.45471708893665,4.807176493786388,99.26189358272303
127.33113266539907,8.921452965038196,136.25258563043727
107.16384705583776,7.679023264666294,114.84287032050406
102.10822788064817,-3.2857757047007126,98.82245217594746
74.10963319858462,-8.337785513551946,65.77184768503267
104.14797484974846,3.0397104006733886,107.18768525042185
79.5586048355714,-7.842839129003884,71.71576570656752
112.53135710375906,-0.4163698283177669,112.1149872754413
133.38434846161613,1.5552640840496434,134.93961254566577
102.58400442736477,21.37871493675994,123.96271936412472
77.49110823910955,-14.362891003912813,63.128217235196736
79.8007396326791,6.062639737229196,85.86337936990829
63.98376568366367,-6.982164375966443,57.00160130769723
111.90280609110658,0.3523498438171312,112.25515593492372
106.65836996322692,-5.161457382673223,101.4969125805537
107.5573914395959,-3.425257544566478,104.13213389502943
121.42126980739232,1.405286861181855,122.82655666857417
72.51869591227704,5.328745356436024,77.84744126871307
120.14174203428516,6.607883778719821,126.74962581300498
136.58416505537787,7.156390954138115,143.74055600951598
110.1540416854277,13.462454669668071,123.61649635509578
70.46529061149994,7.16741375655607,77.63270436805601
101.20572133394423,-9.492092339635205,91.71362899430902
89.42846153799402,-8.574339227108993,80.85412231088503
108.95878479706192,9.377228678902574,118.33601347596449
111.93669450298611,4.716623970532603,116.65331847351872
84.53745891821121,1.851988559141181,86.38944747735239
93.7070975547976,4.601387843918915,98.30848539871651
102.40136700714594,4.2967915174856355,106.69815852463157
91.53279504843218,3.3362776507875274,94.8690726992197
103.41259813965911,-0.2887769778678432,103.12382116179127
103.85618325780146,4.031380606478165,107.88756386427963
94.93448799832666,-4.541750405188443,90.39273759313822
104.56858694557081,0.1468150622288811,104.7154020077997
110.86655630343083,-9.100197993243015,101.76635831018781
89.7224004340548,3.676295456671024,93.39869589072583
109.9222885530887,3.855011306992123,113.77729986008083
125.88129429934146,-3.7250910961813584,122.1562032031601
104.82018554143689,7.966006213222055,112.78619175465894
108.64473837061722,-2.8334767344251928,105.81126163619203
78.85011735221369,5.4382793650295405,84.28839671724323
85.06746900813056,7.8179159361418655,92.88538494427243
123.40448419514678,-6.324460340176677,117.08002385497011
103.05390995361593,0.8311538551327929,103.88506380874873
94.18547806406582,3.8371431901583,98.02262125422412
113.79422249513354,-5.186143062725365,108.60807943240818
94.30391610629947,15.581300844965101,109.88521695126457
111.16367876458662,-7.071256773576281,104.09242199101034
82.25226852720607,-12.524119970559603,69.72814855664646
104.14628596985591,1.439812066226185,105.58609803608209
94.6567341900237,-13.6271829283538,81.0295512616699
114.8158579597372,-2.4024899314413535,112.41336802829585
95.99149526927394,-7.5307731832727,88.46072208600124
107.2004093471308,-9.641076050064765,97.55933329706603
111.51134112041737,8.982695816762934,120.49403693718031
114.09163129965602,-5.877055479035698,108.21457582062031
84.20181113628678,2.890616732068775,87.09242786835556
115.20426661482685,2.8608084823119664,118.06507509713882
81.18740146827511,3.361785881633685,84.54918734990879
94.29124551215311,-6.889721470160101,87.40152404199301
103.13633244295961,-3.494649282850346,99.64168316010927
98.12865734295178,-0.5309020317793686,97.59775531117242
132.79566896671935,6.595891590030102,139.39156055674945
101.23034857174034,1.6452078351741901,102.87555640691453
131.681530698112,-1.1376109157175558,130.54391978239445
115.5151405443163,-3.0397319397313773,112.47540860458491
97.02740189819067,2.7249424614069286,99.7523443595976
84.41155632219781,-19.711777849366523,64.69977847283128
97.99503849466896,-0.8785227925968981,97.11651570207206
91.2694571319749,-6.558408829041427,84.71104830293348
86.4548316096975,3.7040797589567216,90.15891136865422
87.9725237839904,1.4235859282534522,89.39610971224386
119.81231009791652,-14.306630916070029,105.50567918184649
115.5876947431492,-5.366626256525132,110.22106848662406
108.37166554056702,14.534609145160681,122.90627468572771
80.06969281290998,-1.9232568626025395,78.14643595030743
71.13164816630666,0.17107612597904878,71.30272429228572
100.3404311097913,-7.401929033034754,92.93850207675655
91.27767381048919,6.051191317494301,97.32886512798349
96.63772560003711,2.185877355752697,98.82360295578981
117.97651283998857,-4.240736207254404,113.73577663273417
79.62131931501524,11.638066304982294,91.25938561999753
99.69892916663235,-1.7328160280427674,97.96611313858959
113.352001525613,-19.095903596597058,94.25609792901595
99.58211645393506,2.367180831099563,101.94929728503462
86.80992016390476,-8.922023718413401,77.88789644549136
111.47983063404565,-9.563715174200539,101.91611545984512
85.3361717616661,6.429431394293791,91.76560315595988
107.95457420671602,2.1234003701749735,110.077974576891
114.02358964090563,-5.59365028278986,108.42993935811576
105.1928242530777,14.82488294405921,120.01770719713691
88.9962873230238,17.349647324293233,106.34593464731702
110.65664808943589,1.6303223614232225,112.28697045085912
95.1593793368045,6.591538050170404,101.7509173869749
94.590421915442775,-4.494751151246687,90.09567076419609
102.3272994274863,0.6150413007395418,102.94234072822584
79.13640782487889,7.145322858142951,86.28173068302183
120.59791017537756,-6.245142043514244,114.35276813186331
87.02275472169585,1.6437870466847349,88.66654176838058
80.4623672767779,10.720585194182194,91.18295247096009
113.40131140708664,-2.168534560697591,111.23277684638904
86.7943500806745,-1.7622328167230314,85.03211726395148
93.75070830730455,14.285437365052982,108.03614567235753
99.39056260989092,13.4721147617409,112.86267737163182
102.15384482045273,-7.873399097786808,94.28044572266593
101.46267075850838,4.576266900524529,106.03893765903291
102.49644530961943,-10.882468080730273,91.61397722888915
122.14466655098016,10.097262483407292,132.24192903438745
76.80985699764028,2.037672097853145,78.84752909549343
120.5639055353728,-6.476601493384748,114.08730404198805
95.39684563002602,-2.3222891434159263,93.07455648661009
97.32775542313588,1.289132634890147,98.61688805802603
112.612983309684,-22.332859404668955,90.28012390501505
89.44218004976366,5.357962709762896,94.80014275952657
94.29477197840825,6.5541983310128265,100.84897030942108
90.80728820194581,3.5867110604506562,94.39399926239646
87.28584852704662,6.975686162294821,94.26153468934145
121.76886210715206,15.33508791814872,137.10395002530078
84.39341777932547,6.182764398461879,90.57618217778736
100.36988695144997,0.6137725332661821,100.98365948471616
112.9330049633206,1.4061504312032125,114.33915539452381
110.624302150387,-2.4138004808323354,108.21050166955466
90.4514785291915,-9.47013184872613,80.98134668046538
113.63127992825106,-5.908239840067839,107.72304008818323
91.25901326575388,0.8089456783423703,92.06795894409625
101.21646622379671,-14.587393732455075,86.62907249134165
99.34531764347808,11.46052978256667,110.80584742604475
104.13079212072282,1.988046132653397,106.11883825337621
115.5215013959237,2.0039958909157582,117.52549728683947
93.33979967987516,0.3785298344695732,93.71832951434473
79.86415899898806,-12.662070207133965,67.2020887918541
97.54930543787725,-3.537279127910035,94.01202630996721
96.2620194458629,9.01621191994308,105.27823136580598
109.9370611198446,-4.6712635367435285,105.26579758310108
109.65956136812373,7.930208820205774,117.58977018832951
87.22108057321607,7.566382689997107,94.78746326321318
89.12911943181345,6.206591842456059,95.33571127426951
97.92976663784782,9.114405203425084,107.0441718412729
94.81439035401611,1.35945546712318,96.1738458211393
106.11822745434546,-13.120019573969829,92.99820788037563
91.86424609043789,1.8675497909234287,93.73179588136132
66.49029582854,-13.617520754615102,52.8727750739249
119.76430202113687,0.5754196293782414,120.33972165051512
106.32825891709578,5.412481168981691,111.74074008607747
88.86221516796407,-1.2280786245628903,87.63413654340118
103.69822582589632,-2.5056228989510374,101.19260292694528
91.9785116896346,-3.1162375482735394,88.86227414136106
79.36684099028048,11.804358804166023,91.17119979444651
93.8382423725733,-3.7539498750923435,90.08429249748096
116.0816401675111,25.30401434232648,141.38565450983756
114.16290186360574,10.223429037469447,124.38633090107518
90.09107639709805,-1.317887781564846,88.7731886155332
106.94837826766432,9.3223168252543,116.27069509291863
87.49754188964675,-6.148279025455368,81.34926286419139
75.1583675208447,-0.45453721907753575,74.70383030176717
96.35579472481884,-1.615863343428911,94.73993138138992
88.97756029508905,-11.384752730694075,77.59280756439497
104.32075102001716,0.8665470253602735,105.18729804537743
62.202021976142724,-13.799217550522116,48.40280442562061
108.3886107607774,-4.494257162830675,103.89435359794672
94.43837323449645,-0.8942252914795608,93.5441479430169
96.30474053877171,0.03324978330995848,96.33799032208167
83.97199633227018,8.653001557642789,92.62499788991298
102.83289450600414,3.641266051906282,106.47416055791042
89.49848431212905,-3.927218304907356,85.5712660072217
99.1769218227651,-7.110598879084791,92.0663229436803
100.07086108264629,2.9797145478592326,103.05057563050552
107.7061644039548,8.715346300104683,116.42151070405949
96.51875795459347,9.176938906316495,105.69569686090996
92.44294928985174,5.916825309398928,98.35977459925067
113.96720544795365,-17.934292831042793,96.03291261691085
113.00024326317957,-5.469886219183403,107.53035704399616
75.77384997251261,-7.141943543345522,68.63190642916709
93.77717873056906,-1.6933790791127337,92.08379965145633
104.43819143351921,3.567586741596409,108.00577817511562
92.4787912417744,10.658388727832499,103.1371799696069
102.52594547188242,0.42346430294530746,102.94940977482773
77.7324235629354,1.5673211739395583,79.29974473687496
85.97252895825928,-7.022913504235252,78.94961545402403
80.22515102155492,9.371136281277469,89.5962873028324
87.3471603201607,-3.7312868914094617,83.61587342875123
97.29644404014054,8.075366223397083,105.37181026353763
77.8972420921711,12.62094213952515,90.51818423169625
104.45282665371383,-6.090615462826727,98.3622111908871
107.25409488217419,22.561846646434596,129.8159415286088
101.02699688641648,1.6641395116273117,102.6911363980438
104.33248219082198,6.4803482037751365,110.81283039459711
119.72172063449757,-7.998327469758199,111.72339316473938
95.56640969173303,8.629190240444705,104.19559993217773
99.0313234627028,3.4918190787289642,102.52314254143177
111.64423285726117,-3.3748149274646226,108.26941792979655
