anxiety_true,new_scale,old_scale,verbal
0.21675486286357576,-1.2030366661164007,-0.8598472396176879,-0.8565505653586709
-0.5424925722634253,0.2132419557215396,-0.8288637198066491,0.8331674931923573
0.8911446450723275,1.6123219276338339,1.2616567088888835,0.3013125990313435
0.5959805771874747,0.84866521901057,0.4795803360133091,0.039536772243578405
1.6356180011129728,1.2569713764075259,0.9621705100054111,-1.4292410208538526
0.6892754419197227,0.813894484273454,0.2883474986493953,0.6221380315201903
-1.2812466301011565,-1.4396729279059333,-0.47881110149916417,-0.48037623643886607
-0.21314451927836262,-0.16168384690435472,0.3362646224224929,-0.3229530263501473
1.8965398719092719,1.79073557128612,1.388573510499357,-1.6603656520529935
1.7768632136827232,1.9121347539075613,1.8008751952253306,0.4958602771096561
0.5666044981803168,0.41310437070801664,0.9523357470600802,-0.39759315219110947
0.015719454004570015,0.4606538128897514,0.3745946237593887,1.286737744047003
0.38305733851715085,0.5770790777205737,0.6650838423472067,1.0690642372483614
-0.04513711591330857,-1.182331197120715,-0.1656675280810408,0.7686002722755941
0.034351907396992634,-0.24062393656670894,-0.9981780804715312,0.1383041440683478
0.1690267742183064,0.33421678351137163,0.8315628168181158,-0.09003367619215068
1.165026839027673,0.8659545221909877,1.5370000549664509,0.49230727652575634
-0.0442039972520874,-0.6752261249361271,-0.1855975424243007,0.9542194773060575
-0.10036844258590472,0.2812807606109173,-0.29584126226027824,2.3332495359289
-0.28344456887359104,0.13703775061050594,-0.48783565222914616,0.031008527124802617
1.5408149808709777,1.61992749413343,1.2914812966608813,0.36779814348228324
0.16516901970992082,0.6884180775753604,0.6061165235671484,-1.1378140709199642
1.30762236025457,0.9811960407086117,1.5967376528788657,-0.06891716227111332
1.2882568779215793,0.8078968987757547,1.3026769127549032,-1.3550544720278401
0.5928969406480277,0.4923227351231906,1.1245210300266106,-0.09063027091181167
-0.28294368432226635,0.06384873914013262,-0.4118612259531734,-0.062464517506553
1.255884025599851,0.7568705953051306,0.9124104407373934,-0.26151070649296904
0.9098391512286247,0.4100207432256693,-0.2108618011739577,-1.124028106762896
-0.92802810507435,-1.1096855367530645,-0.9128905243103882,-0.3705769066074197
1.2401808380031427,1.7690140914603232,1.459100287450786,-1.542172391972979
0.15346417955462888,0.6929432646755579,-0.09798990081052561,0.6884000476484057
1.0519325789896101,1.6709310313665564,1.2790078884280593,-1.393746457934407
-0.7542112128175174,-0.3271550057132966,-0.5642867591994735,0.9683444832317023
-1.4821891196512311,-1.8889585628379668,-2.060320656804454,0.2942611663665329
0.8611318724977175,0.6772143389104093,1.3805563813397803,-0.2526785149919564
-0.40451983075699605,0.15432202255051952,0.1767215533607539,1.113706810601616
-0.22740541727361566,-0.1705421286713142,-0.4119383846403687,-1.855018681630962
0.9340961708624913,0.7118255390560793,1.1058997187369544,1.569867731975586
-0.46589587979095054,-1.1887558094463129,-0.3805180488734125,0.017452837485839572
-0.6375434985702163,-0.829765598701081,-0.24893847294234883,-1.479219254918968
1.3437086261993725,1.6402727284412202,0.7629770655891286,1.193679432114211
0.1815353845979385,0.3040611207760855,0.27891318728771985,-0.6316483872471222
1.2925123364171425,0.4196121836191138,1.4223586970727253,1.063632461495217
-1.6880485758647943,-1.6568366515184416,-1.939098953747045,-1.531950572928752
-0.8209935776309542,-1.3640099322531327,-0.7992773095501418,0.2595138204498015
-0.8621461440997671,-0.9159079631299014,-2.0286314627836166,-1.0728751668807228
0.09884368913795487,0.32444097417328205,-0.3040840425734883,-1.3129186529513135
-0.37565514419835944,0.17152965180885593,0.036646857649787146,-0.589071474952856
0.7239041552842587,1.176883724341121,-0.07362882858246311,-0.9429379060617941
-1.7973820185725378,-2.2961375484564788,-1.0493166883714224,-1.7570509105328629
-0.6637431415762234,-1.021662759518283,-0.5143134126804545,0.11406936542127177
-0.6237264887291799,-0.4124260514513889,-0.5957092681786244,-0.20135924266856423
-0.07963243183816174,0.1368342524161909,-0.1189704822661048,0.8119475317576237
0.43562476282940765,0.477890585151463,0.11576785981224214,0.8753985645015894
1.9709009697242408,2.2469490242525465,1.8030027284779764,1.0220231994770577
-0.5967586725091267,-0.8656414105305119,-0.5668459826758632,0.6422129280212246
-0.5525072116089619,-0.4896339310889744,0.12870775261302814,-0.5833955027464293
0.6959666337011066,1.1979102948111668,0.4494750255774511,-1.4179521719065311
-0.15566396460798487,0.380254656523013,-0.7266455996283283,0.8220220026843642
1.3488981951977312,1.1237219110104386,1.6001082411320122,-1.776891272776408
-1.0685230704867748,-0.5893022734727934,-0.9344888341160908,0.10302380872976086
1.06445074680413,1.5166131056362084,2.1133332262407083,0.3252719139445657
-1.3127217645374814,-1.9283871473430327,-1.113189361937542,-0.43750761297236473
2.063694702251905,1.9184665046306322,2.8589396940913128,0.5707006302599894
0.13138301066267805,-0.6946714498860338,0.07774688528533506,1.276331566417891
-0.2316884489149378,-0.21298356409550606,0.13854701611679496,-1.8740970627309703
-0.39735552297345733,-1.418695721533906,-0.43667643414593293,1.3909300375865667
0.8894320822813735,0.9450668291221426,1.0600396301293835,-0.2998870926549301
0.5261690394967284,0.681770872455877,-0.45949107711695636,-0.42966611269457033
-0.17127324296261895,-0.49072545567685566,-0.2325910668870207,-2.3970523605932375
