y,x1,x2
-0.348274744244114,0.373586536804369,2.8916701305741572
1.157956777577406,-0.07242237184307532,-0.6143636609316141
-3.0944559698900083,-2.173558668984285,-0.8980750578973989
-2.507377698262133,-2.1224942080081397,0.2419392606384818
-0.8443243617721566,-1.0377390725239182,-0.4544516205903598
-1.2320571973125163,2.135214553977657,0.9776092302089993
-1.6295782653504405,0.1776153445823747,-0.33611704665207176
0.30905537601462507,1.2583224439594316,3.3051948153358754
-0.08769397062090771,0.18640709323442203,-0.016811715147902893
0.5296146148837093,0.6653033060547637,0.6818577847232268
-0.08880133513309674,-0.6523364987326153,-2.183030907721596
-1.4619360825812997,-2.449652310124843,-2.80822939107127
-3.1753821284024086,-2.624927563031207,-2.840153474323699
-1.6584230758630132,-2.2095420363393488,-0.9904068417588219
-0.9284257779264827,-1.4265969075933833,-1.9301294287213935
-1.2639153292542156,1.0422982039155066,-0.32804402869086663
-0.037916589904370065,0.20658358299774732,-1.9032814345825873
-3.1814985554662023,-3.2767268052912275,-2.1277149526062447
0.164095112615264,0.3527555013353574,-1.4775055324228599
1.6182473747823907,0.5118645361088665,-0.2133247280401394
-1.346463168693881,-1.4766182789761966,-0.422712959128162
-0.5168518018391177,0.35998970288052123,-1.6784125327992476
-0.506573696146617,-1.5810638953682885,-2.7569901392966707
-1.969420510000307,0.1828281806558199,-0.3492219063927496
1.2522885048592545,2.7162913141374467,0.9496217485037892
3.281213785205916,-0.18342119353021857,2.1273765969838316
-0.16410419107821772,0.4699024218884186,-0.10823003718554486
0.19061553142611176,2.8214692860760464,2.083776340947351
1.1675570151768908,-1.1808691922926968,0.5472409930389235
-0.9416767567854648,-0.035374958248978405,1.448699777078815
1.3636214968121503,0.7960593393003889,2.7852221648424567
2.1421762658021417,-0.8991698767873165,0.10083650511698258
-1.2070794725506186,-0.9348028588712571,-0.4444215453896343
1.2109621477529764,-0.40902190060014554,1.4156655120851733
-1.53692210836144,-1.9555715534046936,-2.516875116541552
-0.8823519657273001,1.8543958966578669,-0.8593557195644622
-0.5529370014024422,2.19466292602477,1.1073367604712852
-1.311562941758387,-2.503974301737185,-2.2105900944893198
0.7057038167536358,0.6925977154760881,0.10792716434569699
2.8473619030370134,2.921412604934045,2.678879461512798
1.096401446895264,0.9164318943940095,0.5181914675149215
0.29632636612166785,-0.8892612691386037,-0.7237579698842039
0.9549139684453058,0.6125525348490555,0.8209475183226423
-1.349425859045288,-0.7128375209997918,-0.9182980565656452
0.5456878084179414,-1.568605591749495,-0.2956772019907086
0.05916164238359908,0.5954829097780029,0.434976505744788
0.6426383060384624,-0.25351087420768204,0.36647291806491533
1.1939223158513896,1.418858440055257,1.8591329897678013
0.5293241112964813,0.31616888453781083,-0.32162104379616746
1.1176846797902191,-1.4985348078843366,-0.49167113348694913
-0.3192363686018207,-0.8320675612389579,2.811459337207127
-1.6438110858086,-1.5712093171252544,-0.8072658535546045
-0.7576389946272466,-0.9036654743597525,0.9490845950118312
0.7189973611539904,0.4360945940504055,0.34353857611297567
1.5900388696624779,0.6379612829920351,2.2829733890682253
2.0553840379389485,0.3096844782323618,1.221899704847036
1.0847018145073979,0.19634618368293166,0.1257351156767107
-1.2592104898755863,-0.3768711707131063,-1.630475829205534
-1.2875054712822407,1.0197573080688658,1.2872743429905964
1.5000326541058393,0.87038797206628,1.3714952201048916
0.05996814318718833,-0.8376879529073776,0.3767402858887292
-0.7307145958999319,1.359593515356016,1.2097998974310145
-1.2325577088747461,-0.9222957207852481,-2.458356999642262
0.0322035720764311,-0.2912954740721906,0.22272768860061426
-1.132586078787614,0.6572492760408982,-0.19773523346973776
-2.078453652233529,-2.1369439290347936,-3.1256981063570275
-0.8987280093054263,-0.8549104752580368,1.2115911157358124
0.2765909165755571,2.0628426200910757,0.7908495914426574
-0.23029867156618478,-0.9008503620310887,0.4563638847827879
0.5304915341625165,1.2780921080147705,1.5673647862867959
0.1388944086099685,0.4562796761928289,1.4587060044009954
-0.4051988600308432,0.6720013911277968,0.4619436210338545
-1.217407166046602,0.09083916188696245,-0.25848777197817774
1.4086663818191276,1.1429551103469808,1.4507134701028583
-0.827430479108365,-0.7258029680475313,0.1220379268931934
-1.9482391900549834,-1.3958728667554314,-0.008510717559484848
1.766039648963876,-1.6525852849113396,0.17143527030696126
-0.012487010876545718,-1.4892596663138735,-1.3483264582169383
1.184844666573201,-0.2950951087435086,-1.0120168121001774
0.1851968720336565,0.6414129795416056,-1.334477874176754
-1.6453254706317968,-3.499983055261855,-0.36828826038346163
1.83901445310824,1.3611611844204528,2.2421736445945557
1.176575423747315,0.6871019940217277,0.8512592299597218
0.8278936452726059,0.900428685260036,0.8336775024432838
0.7171083132489351,1.6123108240628627,1.6248224153302884
1.061422097172963,2.4956564281083864,-0.39546164863985966
0.7715798038812072,1.5427315002724094,0.8994837732837386
1.5776917503348162,-2.1502825129411285,1.4580760117018086
2.452570241143226,0.99895150071185,1.9965558772140906
-0.07360697160378886,-0.6097933254039621,-0.10247208861824349
2.157061778164614,2.3358347099857246,1.3155199800893358
-0.060752855647299764,0.08264823016991996,-0.7013685119143396
1.0768849537047551,-0.625592293794754,-0.7128456623616851
0.5478483461546927,-1.3577455298120267,0.4133022452373416
-0.21427481825444328,0.19809750983880037,0.734682908415635
-2.0738585507850282,0.5798690844106411,-2.2768871812516975
2.8872956145422513,3.3862172164466706,1.6241849892552644
-0.14875079458163543,2.8505085577090927,1.317686301482846
-0.2552555771355153,-1.1768111172178035,-1.534595708118799
-3.6061264691638693,-2.4029622502936534,-1.215500548958837
