x1,x2,x3,x4,x5,x6
3.90592240393733,2.0314826505464,1.30498179738292,2.390204346209698,3.284516202810703,2.6592666604221273
-0.5067776841742206,-0.26471892945887443,-1.0894449217439668,-1.6366643381395345,-1.8091787949858267,-1.1106017862106055
-0.7142201036182071,-1.191660949517822,-0.9928793017675888,-1.8031276982632156,-0.521351001838915,-1.0681532726340195
0.06821500804948966,0.5862776006612861,-0.38104465094500556,-0.5255958827747396,-0.7037867781683671,1.6788179568476198
0.002511246919202126,0.18164789228693778,-0.8561738828492362,-1.740639291017649,-1.6272115072429258,-0.9432116203734368
-1.8885051850027166,-0.33768519478679093,-0.8633221441373907,-0.3035950586707741,-0.48139138029529854,0.13754325565738812
0.2606673128345778,1.1956363283253468,1.2298959335333473,-0.2607072938943671,-0.25538827572842604,-0.07969066694265436
0.1928548326808185,1.1624558189619394,-0.21167162075900992,-0.5710315739443752,-1.3453878024098165,-0.037738164731108054
-0.9666544893040232,0.07389143840245233,0.5999932606715872,-0.32181342291071596,-0.35869603574646,-0.989277588114372
3.175971587901869,1.0303350800617574,2.2234672100617887,1.684722676827794,2.9122183837773217,1.0265137371884825
0.369392230848209,0.15085718551099506,0.40788312319344244,1.1372868685287751,-1.177931855344144,-0.7374380216908192
1.4199845415530494,1.090294718702037,3.889714738670534,3.29518676362851,2.7104271032901575,2.2049938233019315
1.7490801945458299,2.7510232632070086,1.9033472312340955,2.8644160903190192,2.870290962593853,0.9121244816709433
-0.13585186751996386,0.4524897661364743,0.45480017085986285,1.6438819852287452,0.9918252064376631,0.759677249556623
1.1745526864355462,1.986589361288818,2.141147197522014,2.3869045022531163,2.856594976665127,2.111044478110756
1.6609600076140685,0.9250329968475339,1.1017414859966255,1.325055443328565,-0.3121756950085744,-1.2166175254836957
-1.0036241768404905,-1.6662244464442324,-1.653062126053797,-0.1570536746243889,-0.7675351113158143,-0.8215308511595771
-0.22070294107494665,-0.052927377127623965,0.4165012863224149,-0.5519787794230778,0.23898611070956577,-0.6325473634159047
-0.8329945049197106,-0.14362849413289225,-0.27691074843039015,-0.028290270761998963,0.34356944546012425,-0.36001781352690926
0.6323690145225591,0.25807520478575785,2.2129701484547715,0.9213171805447788,1.5039176187189232,1.608352641498973
