item1,item2,item3,item4,item5,item6
-1.7197287241207286,-0.46743216432604223,0.8084533670039618,0.08670040788830069,-1.2861856555331705,-0.6312546739932535
1.4382267161170066,-1.9436358911514173,-1.03233932746637,-0.961621972807958,-1.1357497635547893,-2.6805968259421302
1.6118968618627294,0.44083060667267354,-0.35516690983731614,0.8995787666502248,-1.7239031837349523,-0.23518578441832372
0.2340087717915758,0.5775717905982645,0.051687663448344856,-1.7193479177359134,0.31642972248544615,1.4754952085991397
-0.4055607640555913,0.05188319117976409,0.42591373254899434,-0.9096183613295525,1.0312086360686417,0.5413172162795097
-1.5293155315336284,-1.8972076098933606,-1.841987951744625,-1.9621791428830995,-0.07595669819759188,-1.1999921300075367
1.8038891781213253,1.449227056599642,1.686111939990255,1.1818769574277492,2.6330118859687044,0.6757874188636139
0.4407267290999537,0.06242272796880846,0.345949813561652,0.8619818209102358,-0.7630638600037828,0.5913028652124819
0.08222062014583878,-0.4515947845711149,0.6513317847752842,1.4593510952562623,0.7049474582908007,1.6404150699904074
-0.6834475297066063,0.38789990103160016,-0.40807335874612005,-0.7792663304254166,-0.412989786470229,-0.6566023729770394
1.1593266039365073,-0.23089784169786975,1.6381180157101403,0.5896412475186653,0.0408134918674965,2.0317615426676907
-0.7903471443821096,1.2741671331650744,1.0039808755457056,-0.7870379515982935,-2.088026807725931,-1.3396048528368603
1.0199500183101171,1.1844862290361102,0.8907758467856599,-0.08947749868355945,1.2548359287018056,-0.5980610946863829
0.7931072323045197,0.4341514571736296,0.7578937810339051,1.1765682104358155,-0.019750586769921197,0.6554304660404223
2.0556985522705937,1.1085749083214589,1.325169323563916,2.103169652665657,3.0851491641695414,1.2850293040174119
-0.6777254782971811,-2.6287583564918267,-1.4833392252473039,-2.86313284032619,-1.6334810310344707,-0.4054542838932361
0.351420259325417,-1.6616703044182726,1.168502697630101,-0.07835592034693377,1.697954624651292,-2.4006688278976496
-1.8886286406974802,-3.3123703924785834,-3.8459825035432873,-0.08931581759589768,-0.4809104619463658,-2.2506030348889574
1.7120090619056079,-0.4637368769340259,0.7165152606568903,0.6705641275568995,1.2689051848837247,0.21836246713329543
0.08799289165849211,-1.6501636392085808,0.10017140187911078,-1.188390003833668,-0.3490038367499231,0.5303903502689559
3.507198755429548,1.3894834276774837,1.1362769212341595,1.9355993844770751,2.7385969029606576,0.9150817757893717
2.013055892255285,0.670600890896703,0.045892209647641374,0.8056565927732698,0.223004908403027,0.84497372017756045
-0.20790379205143117,0.6874436001312172,-1.2550529124672356,-0.7810293559727104,-0.5780316745900211,-1.6972367348828727
1.3774921785687306,1.252594647058257,1.8145107299646979,-0.4449077030176547,-0.5492700175077205,-0.31782518252762837
1.1944556534372368,-0.20793895195032847,-0.48728646880745885,0.6330685991229801,-0.23461617973543725,0.6667909948128687
0.8131773212833897,2.7070403520805897,2.877552231860141,1.2957017542942417,1.9060565482260343,1.716368229142927
-1.4583105941312746,-0.04767477676445897,1.4478206575866688,0.001272182222520235,0.2529055540199857,0.24747161315760632
0.4525546744561191,1.2741256268172225,-0.3637818489936912,-0.7884842694145824,-1.5314091736134845,-0.6516682789564046
-0.9278962584599149,-0.049821507751836025,-0.06165303544935263,0.21284517389642604,-1.2126292454979826,-0.33213299588637024
1.8224549367063696,-1.291097415979174,0.8892276760480797,1.2863762385416218,0.6020971106195206,1.267369340725235
1.349890166894904,-0.7485727619979045,-2.632499480680507,-1.505162446665306,0.4732876841731678,-1.4645511170598762
-0.8446965595736599,-0.8305764759442905,0.42056107673710075,0.44904763629500066,-0.7100093999661705,-0.42788168438320023
0.7656480238217328,1.8547427409210369,1.4592045551939687,0.7449063645306528,2.949615567424091,0.7681262627944492
-2.1332844855805058,-1.99734269353539,-0.999210828570821,-0.8544717601967258,0.539706111576589,-1.4782576609376066
0.11081098347809003,0.7005802391416416,-1.058831676850221,0.9592578961649185,-0.7840194271221612,0.5572697877108278
-1.279363007401991,-0.7175605198929766,-0.6459471265826626,-0.9586775435963681,-2.3692256458209497,-0.761666379090161
1.045058779518953,-0.18236754731530247,1.7052758501585854,0.6891417973682239,-0.3677188468145739,-0.807698059861911
0.061032515297530954,0.9658235497608356,-1.9088678042982046,-0.9314184827018509,0.2763993449085276,-0.015266364613888528
0.6566039713912577,1.300401539407065,-0.7039269100508393,1.4472341235776613,-0.07685694698771461,0.1291235534823065
-0.7083470640509266,-0.01892382086640655,0.7632647723884276,-0.5217689460394062,0.15852719484378283,-0.20784495802319888
-3.2954560957124515,-0.9703091951542268,-0.5262613794791817,0.19578533500225281,1.42016140193619,-2.2293904106076097
-1.505426804243315,-1.9693813219367642,-1.8426047080448604,-2.3839377690559505,-1.3657463773547518,-1.294962194482003
-0.0951807489680968,-1.0738063704265879,-1.1687139979078256,-1.09207938596544,-1.3182265005637153,-0.0385078086912819
-0.5192480559021442,0.6395918592679626,-0.751262535106878,0.6685142177401426,-0.13803490085381948,1.336891938324991
1.4380423892120415,2.5210006836098513,2.9281907246148062,3.272766641739417,1.9008506740067315,1.3511477017301583
0.8749180480857359,0.2704497404523366,-0.1732615062982651,1.5601233223168267,-0.5761897571743799,-0.14465435131470494
-1.7182353338227894,0.9598506107949869,0.6953489219364288,-1.8025024382442862,-0.5967000876616262,-1.396738822305376
-1.1950838079978985,-0.27147580856454745,-0.6431750136662936,-0.7325134868311629,-0.08909033366224905,-1.262584983961465
-2.001854040252302,-0.18253100283954793,-1.3686448320420475,-2.0525421870063845,-1.4737871349259113,-0.8625365566465851
-1.4156827755489259,-0.8635473645774836,-2.0582917941485883,1.1854290016939122,0.8750986406943719,-1.697486961647306
1.9507919659658193,1.5652330960137404,0.7893117435685583,2.147151451156053,1.762616347181572,1.5799584107363065
-1.5564886211233058,-1.7659375003674647,-0.6840480411665416,-0.058803493926054995,-1.1763860826380106,-0.012226850894073604
-3.1512101226953977,-0.335481713468729,-0.0010929105199144473,-1.9441842972018089,-1.4308375800619852,-0.6921181080767103
1.526429155924675,-0.20776912553987498,-1.4639427827566127,1.1606232545072832,-0.26965105109460874,-0.6920527238032652
-0.04953087359353517,0.6389877879328966,0.5718287576586,-0.4917684193714449,-1.93606938040672,-0.531736191027974
-1.1693863987954316,-1.245571087170631,0.526928900398034,-2.238071417745811,0.092771396906274,-0.47451631519707504
0.44738297658074,-0.717560085531409,-0.796230901410951,1.6076105960564768,1.8209865586466858,0.7542463006900872
1.1336454865261807,1.0615124533427927,-0.7168613942576826,-1.1860165410080228,2.07576243085013,-1.0602756017421977
1.5499337721032094,2.238918590063605,1.0978886182836287,1.5698941530924095,2.9417265116805433,3.755081435668351
1.0889634571678937,2.6022187689820204,1.680783454958541,1.031105402414036,3.472845753702381,-0.08791230641500092
0.1321302115877341,-0.7305359848501375,1.1948717013619055,0.38301574890180723,1.2060406173847849,1.3079337372287712
-1.1311871501771598,-3.2640716629300544,-0.08450863833408162,-0.13464716034544688,1.0954846630444146,-1.2427627827020604
-1.3366265226197531,1.0364203404934285,-0.6495515489221959,0.3253280911630009,2.1285018924469967,0.5824086162733622
1.1012765065944727,1.0420646003966625,-0.4806608148566328,0.24137116906720962,2.1473200035842597,1.2330783689805127
-0.3461647312146629,0.4151176204045173,-0.4454058150587379,-0.9339884245850425,-2.1957935787804086,-0.9840214923648203
-1.087273503184627,1.2205904043038807,0.3411843558010327,-0.7378126775180607,-0.1605360606346301,-1.6851574757151604
-1.4269583014166884,0.07673048858209167,0.1690995861958218,1.5188146611347975,0.8273549710975074,-2.0429444683684097
1.901112664281225,1.4887877310773625,1.2340163707025216,2.3263143838084313,-0.10420569794523615,1.3382585729210033
2.86541339133473,2.2470532186659646,0.8258146916727522,0.35665490858832405,-0.10627175048772908,-0.0167981394417277
1.7628968240543312,1.9661634018426735,0.11096676753437329,3.273036495145232,1.9762697350867953,3.0552218951854826
1.0882377955264515,-1.152678515337705,-0.813581163673472,0.8217900681621664,0.18631552890901568,1.797896477259979
-2.3296173179069033,-2.662462792930512,-2.7212346862176116,-0.46442033576165787,-0.6638653059716493,-0.9529283113824116
-0.12418807093934103,0.27027466832362335,0.6352318129900435,1.5243398775047412,-1.683677034355718,-0.396480014867222
-0.10563597499453026,-0.04143214951149332,-0.5000737215206944,-1.0883882707189605,-0.9324628258272343,0.04294990248768582
0.49375119470825757,0.33741120584193657,3.1271899669135212,-1.751313621990122,1.8420491925757945,-0.34145526556860584
0.14260093531306295,0.5888872834142984,-0.04574272954211667,-0.19552734131815236,0.16103947585074146,-0.5360582662785104
2.1278746517391007,0.4488752788343171,0.8969190018355367,0.4578138911613895,1.6380200982087283,1.8306165472501816
0.5569521707860581,0.20585735741427824,-1.301270459067625,0.6636983625348366,2.1088044681584948,0.1981089697706273
-0.40385673095117947,0.2133142437944303,-1.7398575294099576,-0.4144557626478734,-0.23215276171562937,-0.7453790024130684
0.5356722613671052,0.9756503251542015,-0.09487013687928597,-0.9321430962357676,-0.7366899429640579,-0.5021097616943344
-1.1052938459573038,-1.9120792289602717,0.5034739950481762,0.3049230005551888,-0.4934559564737816,-0.015049334517678786
-0.6888259189518582,0.1393877042840792,-1.4163172775975976,-2.204483158095272,-1.5148122384787097,-0.2682109399207231
-1.0838878078457996,2.944856218708893,0.15022041769978628,-0.9184359805707016,-1.0869712078396034,0.7509604396951923
1.5217674730485398,0.8521006333131482,2.5270872160098214,1.2352229698111203,2.8273053026716606,-0.8049248041309083
-1.3551034606141994,1.1359454300206349,-1.3242387874864618,-1.4359152974088727,-0.4278422455554085,-2.477222241809895
-0.5670525431726027,0.39774351210481673,-0.38089966624320704,2.071481171591845,0.49816937124109995,0.7604638926807411
-0.17421508370961525,1.8519206771478234,-1.1211022089996967,1.1071224407252342,-0.21140919538230551,1.2565194456396371
0.8213010463267166,-0.22701414937406217,-0.17865064335313852,-1.8663022655441095,0.006823705298305782,-1.5828325024123844
-1.6553016221142034,0.08146711878421131,0.9093879387185275,-2.203111199949088,-2.8580193944233274,-1.7084551279746927
0.4125961723623009,1.8076977192328751,1.1206219151725225,1.9233127946400939,1.2216491093655568,2.3652514431335083
-2.0342040033901347,-0.9130607118454468,-0.6202336106804209,-0.4228541905495433,-0.22701455955245858,-1.5930005273883674
0.7773025567486714,0.0518509803216064,0.2672587090175246,-0.9590968318197635,-1.942413375489922,-1.1792340029374715
-0.47186893192344254,0.7709075324408263,-0.4351395322785667,-1.193956524884184,-0.6776637904758229,-2.1785418791190043
-0.10425456669474076,2.183009960775247,-0.16487088077872847,1.510363526956472,0.5254607070555987,2.214208494995577
-1.0510626265495204,0.8839406528424605,-2.592063125812316,1.013340374706272,0.21074306674009086,0.9949159842499464
0.0380707131271677,-0.47920456247776644,-1.7784672032930127,-1.7142938854354097,-0.7643925929999136,-1.1065371018306271
-1.208072880957253,-0.5254714769840801,-0.9190301521709796,1.8880967238848152,-0.08097653925195858,-0.6706270464534839
3.319304566790911,1.1548607049390733,1.1838341641822763,1.347283268919775,1.3846311860998273,0.20575908134351362
-2.9458710562369754,-2.27369716624434,-0.4197937969143044,-1.5554648121196968,-0.5917431907807582,-2.0877983686984494
-0.9654660669345589,-0.47870656967155195,1.5358266246569876,-1.0762281396871685,-0.00447977341783834,0.30006204767528094
-0.013212256309784176,-0.30022960776019525,1.5729116055352355,0.9811668455084835,-0.2983910148969703,1.3276772417656908
-0.04113639553059323,0.218986349324432,0.6093155224732918,-0.6599215167963931,-0.12867227489361563,-1.5336224067687927
0.9886957189634541,-0.6632476897962457,-0.4258364763671164,1.6543645607768078,2.0284821372034405,0.5597151488961525
-1.7912987341840234,-0.17244594188684814,0.11976119589440315,-2.932771573570252,-1.6409642466521706,-0.36062496251417064
1.0174045665132159,0.30560148744124466,0.44979119464248485,1.5715575687503098,-0.4295232687750885,1.6914490014164343
-1.481052468598059,-0.5289293250168593,-0.9410588035610318,-0.7558326443187299,-0.5591696181517718,-0.832300194395947
0.2692347549042806,-0.2933792328286366,0.9985726021099698,0.2476581306148583,-1.8148767613109713,-0.3707058652029338
