X,M,Y
-0.8408554807862985,0.7131666224974333,1.1127846364688756
1.3843593434785844,0.7226173680862742,0.633123413603496
-1.2554918626276665,-1.151398698640424,-0.3306574193327936
0.07014276642732681,-0.786267853563785,0.7382845977674275
1.7114408727023733,0.38112552788605414,0.3129246195661076
-0.6029079814546668,-2.2004622620880347,-1.4650001438198004
-0.47216638516694515,0.052048744067367425,-0.10444284996658781
-0.6353713125242828,0.25169371764920967,-0.12513235364040198
-0.2857736348661536,0.4385603247371005,-0.05293404232694504
0.13810822480392254,0.29557399352074337,2.4808137500413094
1.2276303438534604,-0.24514865974046418,-0.33883187374577667
-0.801779454652824,1.4782105192393913,0.956556245025529
-1.08039260002739,0.5575237904474577,1.7535671579862286
-0.15753435610688235,-0.43316504720829474,1.4527045298041759
-1.0717600398779163,-2.0118733654457963,-3.4825990009985266
-0.13898614054984557,0.8904885359899923,2.508076403936613
-0.5973130947129255,-0.34027915722925306,-1.4465989140966693
-2.183966760091585,-1.7119501428516728,-1.3080074947224947
0.2408172559366951,-0.050368355162548034,0.9919895268390597
-0.2593554067342505,0.18226124882695383,1.285683573031176
0.9005119453332515,0.12441903919598707,-0.516250265754551
0.9418693938677442,-0.9450943549868026,-1.7354149893373685
1.4679619034197025,0.7443802110917458,0.35588206442363596
0.706761089557912,0.32454002968238044,-0.322277635602002
0.8190089302621518,-0.5738643020787365,-1.037381392636393
-0.2934818487024517,1.6981256914427687,1.2423427847822146
1.4185890724859473,2.158410648080322,2.7164120329965384
1.4987738274064861,1.5087123902354393,0.8239911159487727
-0.6570820944856638,1.3289876863640995,0.5710384720242925
-0.8527954400020002,0.00719171871287938,0.3597196224580179
0.31591503836146695,0.7715008698668461,-0.04178038513167359
1.1096941676588559,1.7568362095654204,0.6999421798138437
2.2154605716780496,3.3618184084128346,6.173740343172499
1.2171036389573404,-0.11443660271519596,-0.3795606507714324
1.4792217866382742,1.978075927051264,1.9307219263529665
0.9515738324178583,1.038953428567981,-0.2605977481988435
-1.0095326459625655,-1.326165765058742,-0.587773185678948
-2.0004727386379537,-2.1745571566410984,-3.1770206730725725
-1.7621858724520585,-2.129890774301338,-0.7969155034621997
-0.14260812595506012,-0.17224698553143308,-1.471015818106269
1.5500603694831296,1.1422583039715963,-0.47677978273664134
-0.8024231817147718,-0.45374868982036487,-1.7426419350362472
-0.07457891988267132,0.09982167548365756,-0.2245262466475909
1.895667954722463,1.939396166994587,3.873212102120089
-0.4565689409204313,-0.1898329803959723,1.6867187899070295
0.5622233626430195,0.5075826776130374,0.222416787645295
-0.8870085115114271,-1.8725295838983487,-1.2554452405322756
-0.4602445761951784,-0.3102663721342765,-0.7559075177659925
-0.7243284860674709,0.06615282560640712,1.4272225742650284
-0.06921115583411094,-0.8801930887729094,-0.3890240632146989
1.463248562948678,1.1856580132995054,1.966942955330405
0.1877260974331355,0.20429704369698787,-0.4093020546352302
1.022022861330839,1.5925149225082653,1.6691246506976354
-0.5918348329510382,-0.5567100552895337,-0.9781895085126153
-0.11220065503613667,-0.28554541867753275,-1.675166278799207
-0.9249530858656833,0.2747108529504537,-1.226059575838299
0.7533047982955167,0.1651156124007529,-0.41446225469314946
-0.11260907020304896,-0.5308689004697202,-1.569229218846696
-0.06409092821979634,-2.649203493770444,-2.8157238729827494
0.23327529354576232,1.1923472079683513,0.5210750018710124
-1.1365828031484921,-1.3784807517389912,-0.14412077831740366
0.8548304231284563,2.299969921726759,2.9418907856160947
-0.5783704189618544,1.6974682201211582,2.2103053618734245
0.49636153903015234,1.942249350241793,2.2280025117673987
-0.7600579306117883,-2.2449305508164064,-3.450093475199982
-0.34138627039942937,0.8153899639916687,1.4682361872977114
-2.102329120477801,0.6530674415644331,0.2136617875951649
-0.3017022813688955,-1.1989834379630913,-2.617012471034836
-1.2723834421812037,-0.2399320638851523,1.066398861308101
-0.27966610980922907,-1.2649815260138078,-0.8531069242029095
-0.204097320819576,-1.4804700453801383,-0.6930144572366724
-0.22561418551735526,-1.0553789094810953,-0.7400313304977384
0.34702845202209903,-1.8624345259064123,-2.077705470688649
0.032367842597923274,1.0151863820718419,2.3017002180947017
0.41353128967179836,1.9174596700456081,3.004299829906656
-0.15534847662537868,-0.06967308176501466,0.1981174302156686
0.9734853924830474,0.939553794559442,0.7701592614315554
0.12109014277347835,-1.7399727529771254,-0.6279992797116598
0.18917369147745505,0.5481056264082647,0.02951490492838138
-0.5628850698259593,-1.1488772576798851,-0.7316466357622633
0.4984161650013313,0.5168050061752248,-0.4085725189503181
-1.7423024933630922,-2.256115203154045,-2.343015546242753
0.9755290972036871,-0.38726932047995744,-0.6141340454906032
-0.024082872736437083,-0.18916242705199393,-0.8644786324789071
0.6756844753140838,1.9630825787932031,1.6807133824763123
-0.7103096050533906,0.36455194279273817,0.2632179352922812
2.3872326463773925,2.542772046753182,2.052112319333395
-0.4734320121964634,0.5742370689991623,-0.6026738006911385
-0.07577255666677035,-0.4827780595570562,1.0071803937779729
-0.5218400564782831,-1.4572774154746457,-3.7447724054736637
0.926047134562351,0.8592396069331034,0.2769304779957664
-1.062411171614214,-1.0667610948932864,-0.7587999222124631
0.5570338662979593,0.12923658902578,-1.1205688150174182
0.9007305849121714,1.8383165234141003,2.507226444317377
0.989945683688183,-1.0700668117539927,-1.948226974384461
0.38360808757967807,-0.03945197649974164,2.092689700313154
-0.34658381369871805,-1.6156085475173185,-2.2283998040985704
-0.5401892500044193,-1.0654589777503487,-2.183515211733311
-0.1825555932667527,1.180857022167824,0.5590106822975429
-0.05929964999375658,-0.7446943913762044,0.3650080309905911
-1.995386967823838,-2.67960258088379,-2.336822663348186
1.1353112811709796,0.2776211817420099,0.7442129606929226
0.6757945657538259,1.2173864049167942,3.378217180034993
0.2084832631072733,-0.2976432357057466,2.002640782368415
-0.05784564208505434,-1.5114348501914736,-2.162573042526521
0.8938114141025937,1.9254917631234072,0.44835210698968364
-0.22886538077557095,0.5548886799216108,0.6996833175831885
-1.9656526496405424,-2.094259018225385,-4.422724074653333
-0.7535104458235683,1.3686721557178254,1.0059458319474959
1.2801516244401268,2.3568918764532416,2.430645362849488
-0.9529049597421625,-1.3702877835299363,-1.847207407815489
1.622379393009377,5.22592485306361,4.363130326610192
2.600142020122439,3.7733636895866365,4.443303624898768
0.13964850512195484,0.1912377752202444,-0.5083747967949964
-1.3507196731274846,-1.2324720908850497,-1.6942006070691662
0.7989310179479042,1.3317996579678444,0.23698628761120477
-1.554995840445265,-1.3109834783391254,-1.037128667505827
0.4637200567939945,-0.648641611998956,0.22291214126441472
0.05242956457319264,-0.6362696955881629,-0.3920081833029414
-0.20203180072054866,-0.37564281808876737,0.35840591104218505
1.1708564220070037,0.6056680421362268,0.48224034175912633
0.8848448555720362,1.0466738021359965,0.0923754577510939
-1.3178886038771727,1.361931369854108,1.2123627449849044
-1.6432509356050722,-1.633542018841522,-3.8797774159873497
1.0592503872461996,1.1686449106836783,0.9458164552637232
0.29008358138874385,-0.7907190327916815,-2.5784632910960976
-0.40003349889393613,-0.6213287069940727,0.2710205819463397
1.2430957780646816,-0.431740072114122,-1.683287823576809
-1.3664105180053774,-0.5442771508251854,1.8392350268629998
-1.4414133018132393,-1.214608078071589,-0.6538399173995345
1.3485490550277814,-0.8157434346717378,-0.7386927277284986
-1.9785283396939293,-2.567559272035601,-4.456554207942004
-1.2409505840470552,-2.8103876804019583,-3.1604656820622115
-0.10403912781006823,0.058166022462128694,-0.014295941744963445
0.7329729586434406,1.828431740876219,3.9617839265980175
0.45567962325983064,2.8717716690896657,2.545581870841838
0.2880795475429534,-2.099393786750762,-2.0714010377731085
-1.0736909106762709,-0.5936478791865336,0.46231787354463894
0.6487425394637047,0.35810861236823566,0.7547787549874218
0.29916227855054073,-0.4356561380039247,-1.5029898500674745
-0.7959949930363266,-1.5196006775451647,-1.925895452326849
-0.02935339715993393,-0.5130659019279218,-0.9412098564388449
2.180235701198325,2.3777299268636263,1.581781293106288
0.95741846863436,1.9432622388102971,2.871752774918574
-0.30504863488493716,-0.29757904472619257,-1.3921884560352351
-0.4184033388888725,-0.6362496102338313,0.4447466051144444
0.09995404900364403,-0.8134279130446733,-2.342047164586829
-0.22980961816177617,-0.1802277915394986,-0.32936663331201765
-1.4152148761828038,-1.3258705195092533,0.20967513841129004
-0.39259886230943886,-0.7829778091821953,-0.2628379665681341
0.9460885499495953,0.8053254700883089,-0.9885004131018783
0.751770872113376,1.144185130218495,1.8653391576945473
-0.5173768484890594,-0.5253572643909559,0.6415802106820039
0.8083359783945524,2.516867685767397,2.781913758056241
-0.6145352233323538,-1.8279192572999239,-2.603224802716158
1.238258928269582,2.224031786078037,1.2854612016082712
-0.33809514247052436,-0.1664833017155862,1.2682547743094312
1.1963663630901926,2.6559520158119954,3.903160867102685
-0.44331837862452217,-2.042639418457424,-1.7064361380917379
0.1861148972502951,0.49403902920074205,0.27164061886715
-2.621344812652587,-3.00218589031949,-4.129902535176091
2.2462546198522046,1.111949452264339,2.197115963673892
0.09343168107581165,0.7640330627900108,0.1660438199627654
1.6272800933659493,1.6960940748111664,-1.1649397633297423
-0.5109175491651134,-0.788145772706383,-0.9436666128805069
-0.6593808376623985,0.4245786066163607,-0.004804328592090679
-0.040190160237947616,0.3551053601385351,0.23997062705613553
-0.11869400176937724,0.06556448701160221,-0.431206004512978
-0.019656864537149113,0.6386921763831295,-0.20201548588972773
-0.48567848557913196,-0.4955287917494206,-0.7550428931102915
-1.4401475242738035,-0.4719997121832036,-0.2456860050162816
0.14376887773925986,0.5993389752714448,-0.18528407312947592
-1.2345866542669688,-1.3932228268584346,-0.5530726058754587
-1.7525012099284227,-0.28969461500776084,-0.1944197708710219
-0.03549628705070537,0.6402967631652778,-1.1004771783226663
0.3320349086018436,0.7059934114824133,0.6602728788349
1.5722882563282323,2.7190436108533884,3.080667276302784
-1.0694705723933255,-1.9100608045061314,-1.9887646359843623
0.9162865236147203,0.533090832258134,1.019290621520463
-0.5949928962834595,-1.1169643033268835,-1.2249618917822391
2.1816466752786114,0.4890747868028942,-0.08461190931585083
-0.6837732862979624,-1.4272554607724208,-0.30211601973753455
0.7500592138014706,1.6625080451922054,1.7765726146685894
0.9743826338551065,1.7218640425135774,1.8014647340157472
-1.264473475661284,-2.2066098195701223,0.19481053404136528
-0.27742142358456756,-0.6839044937837369,-0.48768803631746044
-0.18939869476407123,-0.7955251603668415,-1.8891430858426386
-0.38402494606450316,0.8585286979004298,1.3699783473606495
0.7405880231765501,1.2659077341773186,0.9581627208195997
-1.1683383911211822,0.19171684944113965,0.45595600027242295
0.6675386981349344,0.3737355438642668,0.34480776470715546
0.36623694964900294,0.9888747399319304,0.877862689935541
-0.5149429938906279,0.20660948421820036,0.5961733737305206
0.4505682399369507,-0.2436151391704302,0.46506014281430885
-0.18772037978640577,-0.6040953638138833,-0.5262901495685579
1.3390693748472018,1.4616042826930815,2.0926289704420036
0.8162191842779407,-0.3397589665963474,-1.7325517582447199
0.08220176414744439,1.0185924533300794,0.1558426735389944
-0.6508627214280995,-2.929820954908708,-3.356587106079297
0.7264090176412256,3.010804970197326,5.3470279066849615
-0.11367817725555387,0.9373436697277028,-0.5941180453543923
-0.2951008265405891,-0.4340205888513604,-1.0631510387950833
0.9891684691358014,1.494177723121858,1.036586869840741
-0.7751318058914849,-0.6454137414926493,0.6917034493843823
0.27589826661685746,1.1574412289913683,-0.41148892273449067
0.4107816478368116,-0.49447349096516136,-0.3024051342534324
0.6111831638785152,-1.2587292417475893,-2.6842671806273435
0.9365707198914466,1.7259864465760257,0.7472003893592369
-0.367541703398849,0.2543938647712572,-1.2110182074379883
0.740376758597461,1.352461568208095,1.4312379880043993
1.2185330550574935,0.6590916048288702,0.29118332174448514
0.6291344341345253,1.7612777746592976,1.020424863145157
0.5277463129828859,1.1537558471767935,0.9507475951284434
-0.4722553045382945,0.7337059783094821,1.7310886317075376
0.823715156168399,2.013397329537129,1.654567298750587
-0.427788245368348,1.0611561395291427,0.6919117843950562
-0.14264392735005393,-1.0183907738148004,-3.2684384760075207
1.4187830490975313,1.9074289610660433,1.6267667362669127
0.4871339012886015,0.07100309480590794,0.5699828457548397
0.6034414510745264,-0.26207821246195473,0.5959400194285054
0.2108328788371141,0.6303822950953855,0.9310227264956119
-0.033299205842641975,0.3823728563029183,1.6342375726176834
2.025196989305055,1.3136652052900863,-0.3511704889615763
-0.37078674970442527,0.3329921814486758,1.568209252094017
-1.5782344495676204,-1.475167743807081,-1.2217804190924804
-0.12157195240321797,-0.44035517534780055,-0.15364311373406725
-1.7966768164354117,0.1718094212024952,0.21495760952024995
-0.47559154308071633,-0.1088864949459612,-1.400482669858598
-0.8841023211789955,-1.785768546333034,-2.5388558004239767
-3.498058983901198,-4.636991296943632,-4.711045630187443
-0.3819833688977207,-3.07513032471115,-3.9514937091764635
0.9776881250064047,2.6100918869147645,3.216102243761917
-0.5580409458196901,-1.7987481923466415,-4.0339622934599095
-0.6264551466054367,0.2692473909534714,1.971768045856402
-0.5304512253743183,-1.3229685841489318,-2.3503954346553373
1.897621586876471,1.3039055526248897,2.2466863228106906
1.3955406776193164,0.9754241046299907,1.90784506732688
-0.7460258735475219,-2.034881443828514,-1.3068212611155618
-0.3055730759423466,-0.6700974974287381,-0.20729956326428783
1.169678168616666,2.048932797086435,3.0928043434446915
0.30438717747442906,1.4823953143590736,-0.3006576978650486
-0.11749825009213472,1.9471437350479766,2.761941733058392
-0.06008553119226285,-0.8588439574863367,0.7201423958922815
1.4709389470407315,0.4499259407802172,-1.5659880041591139
-1.4781476069656725,-3.0100334508555777,-3.640467104481292
-0.6836129460137078,-1.1434734225068532,-1.0461531700745796
0.46054059912912587,1.0123722305486078,0.13554340312005786
-0.18150192513270128,0.4567190654812453,0.7495594381785831
-1.1588163079869007,1.0162100527690066,0.38445622731191287
0.4090189175879917,0.7320503094179921,1.3796532860629864
-0.2582070558953314,0.600771836096702,1.138258556303454
-0.26689943924533505,0.8783565861302065,0.602125677064681
0.16415595637767694,-0.20819644847159374,2.5616262820786644
-0.3934589473703925,-0.035478788197783495,0.4667113003023775
-1.8437372461670558,-0.15214968292081577,2.36984418712236
-1.5422882667314264,-0.08219571814262538,0.6570300702247496
-0.5862403595312504,0.9548435959683128,3.601814270901129
-0.8521389093398625,-1.2179613336192876,-1.299582226098829
0.7783245552920959,1.2668556526258477,1.6310686250470043
-0.03031707438141508,0.035206200120273215,0.408478135488879
-1.4556575819273612,0.15484115750832372,1.1652519294283732
0.09378492306421567,0.37176394601211027,2.707638164175907
0.9823492222571012,0.26683015196558035,0.11811345960708164
-0.5967101618036086,-1.6124455168843073,0.0916814278834659
0.07480485064853204,-0.5058442996579062,0.0038939507479076596
2.1974294308225555,1.942053036358359,2.4480062150640522
0.7950232122038182,-0.4502324181502092,-0.06781247000093504
-0.5389422121212404,-0.7566735680876913,-0.12963844277838077
-1.6012831782189292,-1.608204090000861,-0.0409448619768511
-0.7313735661772872,-0.7253734682113653,1.3545963173249957
-0.3557407909461773,-0.34307581008823373,-0.40898463935964663
-0.9854143181580515,-0.26643244647292774,1.2100822288782167
-0.7311706433707164,0.5474071817126014,0.42789713486257697
1.4653240833851469,1.5196445081684697,-0.052825103929704076
1.8586153177075564,1.2774691944824315,-1.6795711624438714
0.003497027379861484,-0.29210449347012135,0.36288975368794674
-1.3437752448970133,-1.9444391612847016,-2.0800862662261683
0.15129403342727385,-0.8540350348802694,-2.3016314735002714
0.290009125124407,0.4881867687557767,0.6690154341792793
-0.12247832766325314,1.1817761312980566,0.9883214638469126
0.12515438813148771,2.9192372215380584,2.425639136954855
-0.772434113964163,0.6645342047498134,0.5271474459534278
-1.012966122717546,-2.4644570472581906,-3.5421222858172134
0.9669196008759354,0.955443131125812,0.2360141048129366
-0.42332730031002735,-1.433893149959862,-2.2366649418799023
-0.8315994547728984,-0.32539689526838167,-0.1928942106366295
1.3999572669763978,0.4336567888297085,-1.3958125808305044
0.017013959487364127,0.009106746868498536,-0.3379196731617633
1.8474969533897552,0.7470955168618478,0.41719934012119325
-0.6863393849524053,-0.6650964296060021,-1.4386893090913557
-0.21872403437698687,0.7433880492064379,1.2211051175101733
0.6825929062691498,0.3805331860796773,-0.013717951569184705
